task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features
multi_targeted_non_malicious,3,XGBoost,DBA-style-targeted-benign,0.3,3,0.864517819706499,0.8644044031220276,0.7154088050314465,0.7071903934629716,0.14910901467505244,0.26017375400091447,0.8375262054507338,6,716,2187,,,,,,,160.0
multi_targeted_non_malicious,3,LightGBM,FGSM-SNN-targeted-benign,0.05,3,0.8616352201257862,0.8613849496352325,0.55083857442348,0.4721555915730402,0.31079664570230614,0.2024029574861368,0.8398846960167715,6,716,2164,,,,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-10-SNN-targeted-benign,0.05,3,0.8616352201257862,0.8613849496352325,0.570230607966457,0.5052420932056204,0.2914046121593292,0.21256931608133087,0.8398846960167715,6,716,2164,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-20-SNN-targeted-benign,0.05,3,0.8616352201257862,0.8613849496352325,0.554769392033543,0.4758567856371951,0.30686582809224316,0.24353049907578558,0.8398846960167715,6,716,2164,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,3,LightGBM,BBA-targeted-benign,0.05,3,0.8616352201257862,0.8613849496352325,0.3398846960167715,0.23935621900345108,0.5217505241090147,0.9200554528650647,0.8398846960167715,6,716,2164,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,3,LightGBM,DBA-style-targeted-benign,0.05,3,0.8616352201257862,0.8613849496352325,0.5974842767295597,0.5733747088553574,0.26415094339622647,0.4658040665434381,0.8398846960167715,6,716,2164,,,,,,,35.0
multi_targeted_non_malicious,3,LightGBM,FGSM-SNN-targeted-benign,0.1,3,0.8616352201257862,0.8613849496352325,0.54979035639413,0.4567010914907897,0.3118448637316562,0.17513863216266173,0.8398846960167715,6,716,2164,,,,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-10-SNN-targeted-benign,0.1,3,0.8616352201257862,0.8613849496352325,0.5725890985324947,0.5028499886492468,0.28904612159329146,0.15804066543438078,0.8398846960167715,6,716,2164,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-20-SNN-targeted-benign,0.1,3,0.8616352201257862,0.8613849496352325,0.5518867924528302,0.4640148995442896,0.30974842767295596,0.14417744916820702,0.8398846960167715,6,716,2164,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,3,LightGBM,BBA-targeted-benign,0.1,3,0.8616352201257862,0.8613849496352325,0.30922431865828093,0.18663763926716775,0.5524109014675053,0.9741219963031423,0.8398846960167715,6,716,2164,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,3,LightGBM,DBA-style-targeted-benign,0.1,3,0.8616352201257862,0.8613849496352325,0.5969601677148847,0.5723042777658536,0.2646750524109015,0.466728280961183,0.8398846960167715,6,716,2164,,,,,,,35.0
multi_targeted_non_malicious,3,LightGBM,FGSM-SNN-targeted-benign,0.2,3,0.8616352201257862,0.8613849496352325,0.5516247379454927,0.46314182289108374,0.3100104821802935,0.066543438077634,0.8398846960167715,6,716,2164,,,,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-10-SNN-targeted-benign,0.2,3,0.8616352201257862,0.8613849496352325,0.560272536687631,0.4793478471144542,0.3013626834381552,0.051756007393715345,0.8398846960167715,6,716,2164,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-20-SNN-targeted-benign,0.2,3,0.8616352201257862,0.8613849496352325,0.5521488469601677,0.4672445532444203,0.30948637316561844,0.08364140480591498,0.8398846960167715,6,716,2164,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,3,LightGBM,BBA-targeted-benign,0.2,3,0.8616352201257862,0.8613849496352325,0.3021488469601677,0.1738479495717316,0.5594863731656186,0.9865988909426987,0.8398846960167715,6,716,2164,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,3,LightGBM,DBA-style-targeted-benign,0.2,3,0.8616352201257862,0.8613849496352325,0.5953878406708596,0.5703669440077406,0.2662473794549266,0.46950092421441775,0.8398846960167715,6,716,2164,,,,,,,35.0
multi_targeted_non_malicious,3,LightGBM,FGSM-SNN-targeted-benign,0.3,3,0.8616352201257862,0.8613849496352325,0.5529350104821803,0.4671978704167695,0.3087002096436059,0.03234750462107209,0.8398846960167715,6,716,2164,,,,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-10-SNN-targeted-benign,0.3,3,0.8616352201257862,0.8613849496352325,0.5592243186582809,0.47366960397621377,0.30241090146750527,0.10767097966728281,0.8398846960167715,6,716,2164,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,3,LightGBM,PGD-20-SNN-targeted-benign,0.3,3,0.8616352201257862,0.8613849496352325,0.5539832285115304,0.4686934604721719,0.3076519916142558,0.09242144177449169,0.8398846960167715,6,716,2164,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,3,LightGBM,BBA-targeted-benign,0.3,3,0.8616352201257862,0.8613849496352325,0.3018867924528302,0.17337291118551393,0.5597484276729561,0.9870609981515711,0.8398846960167715,6,716,2164,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,3,LightGBM,DBA-style-targeted-benign,0.3,3,0.8616352201257862,0.8613849496352325,0.5922431865828093,0.5669696391815137,0.2693920335429769,0.47504621072088726,0.8398846960167715,6,716,2164,,,,,,,35.0
multi_targeted_non_malicious,4,RF,FGSM-SNN-targeted-benign,0.05,3,0.8603249475890985,0.8597549865627503,0.5788784067085954,0.537879921876526,0.28144654088050314,0.3191391941391941,0.8131551362683438,6,716,2184,,,,,,,
multi_targeted_non_malicious,4,RF,PGD-10-SNN-targeted-benign,0.05,3,0.8603249475890985,0.8597549865627503,0.5814989517819706,0.5385838590360053,0.27882599580712786,0.3759157509157509,0.8131551362683438,6,716,2184,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,4,RF,PGD-20-SNN-targeted-benign,0.05,3,0.8603249475890985,0.8597549865627503,0.5801886792452831,0.5373869929852995,0.28013626834381544,0.37866300366300365,0.8131551362683438,6,716,2184,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,4,RF,BBA-targeted-benign,0.05,3,0.8603249475890985,0.8597549865627503,0.7216981132075472,0.7145162301415894,0.13862683438155132,0.24221611721611722,0.8131551362683438,6,716,2184,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,4,RF,DBA-style-targeted-benign,0.05,3,0.8603249475890985,0.8597549865627503,0.825733752620545,0.8245653504918901,0.03459119496855345,0.06043956043956044,0.8131551362683438,6,716,2184,,,,,,,175.0
multi_targeted_non_malicious,4,RF,FGSM-SNN-targeted-benign,0.1,3,0.8603249475890985,0.8597549865627503,0.5516247379454927,0.48260327523130214,0.3087002096436058,0.3956043956043956,0.8131551362683438,6,716,2184,,,,,,,
multi_targeted_non_malicious,4,RF,PGD-10-SNN-targeted-benign,0.1,3,0.8603249475890985,0.8597549865627503,0.5537211740041929,0.4827993181996717,0.30660377358490565,0.4697802197802198,0.8131551362683438,6,716,2184,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,4,RF,PGD-20-SNN-targeted-benign,0.1,3,0.8603249475890985,0.8597549865627503,0.5555555555555556,0.4825225258147875,0.3047693920335429,0.4913003663003663,0.8131551362683438,6,716,2184,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,4,RF,BBA-targeted-benign,0.1,3,0.8603249475890985,0.8597549865627503,0.6698113207547169,0.6694114746539898,0.19051362683438156,0.33287545787545786,0.8131551362683438,6,716,2184,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,4,RF,DBA-style-targeted-benign,0.1,3,0.8603249475890985,0.8597549865627503,0.8254716981132075,0.8242937110612978,0.03485324947589097,0.060897435897435896,0.8131551362683438,6,716,2184,,,,,,,175.0
multi_targeted_non_malicious,4,RF,FGSM-SNN-targeted-benign,0.2,3,0.8603249475890985,0.8597549865627503,0.5429769392033543,0.4595866288106966,0.3173480083857442,0.4258241758241758,0.8131551362683438,6,716,2184,,,,,,,
multi_targeted_non_malicious,4,RF,PGD-10-SNN-targeted-benign,0.2,3,0.8603249475890985,0.8597549865627503,0.5534591194968553,0.47704402604347435,0.30686582809224316,0.4935897435897436,0.8131551362683438,6,716,2184,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,4,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8603249475890985,0.8597549865627503,0.5534591194968553,0.47672941197274266,0.30686582809224316,0.49542124542124544,0.8131551362683438,6,716,2184,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,4,RF,BBA-targeted-benign,0.2,3,0.8603249475890985,0.8597549865627503,0.565251572327044,0.5566108865791939,0.29507337526205446,0.5155677655677655,0.8131551362683438,6,716,2184,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,4,RF,DBA-style-targeted-benign,0.2,3,0.8603249475890985,0.8597549865627503,0.825733752620545,0.8245653504918901,0.03459119496855345,0.06043956043956044,0.8131551362683438,6,716,2184,,,,,,,175.0
multi_targeted_non_malicious,4,RF,FGSM-SNN-targeted-benign,0.3,3,0.8603249475890985,0.8597549865627503,0.5435010482180294,0.4561196632568532,0.31682389937106914,0.4175824175824176,0.8131551362683438,6,716,2184,,,,,,,
multi_targeted_non_malicious,4,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8603249475890985,0.8597549865627503,0.5545073375262054,0.4757947783862703,0.3058176100628931,0.4775641025641026,0.8131551362683438,6,716,2184,10.0,10.0,0.03,,,,
multi_targeted_non_malicious,4,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8603249475890985,0.8597549865627503,0.5526729559748428,0.47326611351984327,0.3076519916142557,0.4816849816849817,0.8131551362683438,6,716,2184,20.0,19.0,0.015789473684210527,,,,
multi_targeted_non_malicious,4,RF,BBA-targeted-benign,0.3,3,0.8603249475890985,0.8597549865627503,0.5296121593291404,0.49345842704413384,0.3307127882599581,0.5778388278388278,0.8131551362683438,6,716,2184,,,,170.0,280.0,200.0,
multi_targeted_non_malicious,4,RF,DBA-style-targeted-benign,0.3,3,0.8603249475890985,0.8597549865627503,0.82520964360587,0.8240219962335001,0.035115303983228485,0.06135531135531135,0.8131551362683438,6,716,2184,,,,,,,175.0
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.05,3,0.8370020964360587,0.8364358790012407,0.5031446540880503,0.45352539989733365,0.3338574423480084,0.25970873786407767,0.8317610062893082,6,716,2060,,,,,,,
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8370020964360587,0.8364358790012407,0.49842767295597484,0.46591116551771733,0.3385744234800839,0.1995145631067961,0.8317610062893082,6,716,2060,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8370020964360587,0.8364358790012407,0.49842767295597484,0.4655683866685,0.3385744234800839,0.19029126213592232,0.8317610062893082,6,716,2060,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.05,3,0.8370020964360587,0.8364358790012407,0.38941299790356393,0.3198328732958597,0.4475890985324948,0.829126213592233,0.8317610062893082,6,716,2060,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.05,3,0.8370020964360587,0.8364358790012407,0.52437106918239,0.5038152968376757,0.31263102725366876,0.579126213592233,0.8317610062893082,6,716,2060,,,,,,,105.0
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.1,3,0.8370020964360587,0.8364358790012407,0.49842767295597484,0.43533714550461355,0.3385744234800839,0.29951456310679614,0.8317610062893082,6,716,2060,,,,,,,
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8370020964360587,0.8364358790012407,0.5018343815513627,0.4540540186153144,0.335167714884696,0.3412621359223301,0.8317610062893082,6,716,2060,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8370020964360587,0.8364358790012407,0.4840146750524109,0.4284411200554809,0.3529874213836478,0.37281553398058254,0.8317610062893082,6,716,2060,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.1,3,0.8370020964360587,0.8364358790012407,0.31839622641509435,0.20130668551313258,0.5186058700209644,0.9606796116504854,0.8317610062893082,6,716,2060,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.1,3,0.8370020964360587,0.8364358790012407,0.4942348008385744,0.46746890885127873,0.3427672955974843,0.6349514563106796,0.8317610062893082,6,716,2060,,,,,,,105.0
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.2,3,0.8370020964360587,0.8364358790012407,0.47091194968553457,0.40228686950683407,0.36609014675052415,0.3145631067961165,0.8317610062893082,6,716,2060,,,,,,,
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.2,3,0.8370020964360587,0.8364358790012407,0.43763102725366876,0.3605430842742074,0.39937106918238996,0.5310679611650485,0.8317610062893082,6,716,2060,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.2,3,0.8370020964360587,0.8364358790012407,0.4339622641509434,0.35317980307118835,0.4030398322851153,0.5427184466019418,0.8317610062893082,6,716,2060,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.2,3,0.8370020964360587,0.8364358790012407,0.30424528301886794,0.1752751975646858,0.5327568134171907,0.9868932038834951,0.8317610062893082,6,716,2060,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.2,3,0.8370020964360587,0.8364358790012407,0.47746331236897277,0.44588012665795557,0.35953878406708595,0.6660194174757281,0.8317610062893082,6,716,2060,,,,,,,105.0
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.3,3,0.8370020964360587,0.8364358790012407,0.46829140461215935,0.3991205467196539,0.3687106918238994,0.32475728155339806,0.8317610062893082,6,716,2060,,,,,,,
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.3,3,0.8370020964360587,0.8364358790012407,0.42348008385744235,0.34265486701220854,0.41352201257861637,0.516504854368932,0.8317610062893082,6,716,2060,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.3,3,0.8370020964360587,0.8364358790012407,0.42321802935010483,0.34385577291464464,0.4137840670859539,0.5393203883495146,0.8317610062893082,6,716,2060,20.0,9.5,0.031578947368421054,,,,
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.3,3,0.8370020964360587,0.8364358790012407,0.30136268343815514,0.17003887612564894,0.5356394129979036,0.9922330097087378,0.8317610062893082,6,716,2060,,,,80.0,160.0,115.0,
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.3,3,0.8370020964360587,0.8364358790012407,0.4769392033542977,0.4452036475462061,0.36006289308176104,0.6669902912621359,0.8317610062893082,6,716,2060,,,,,,,105.0
multi_targeted_non_malicious,4,XGBoost,FGSM-SNN-targeted-benign,0.05,3,0.8715932914046122,0.8712083997465693,0.5335429769392034,0.4780119135271612,0.3380503144654088,0.21936668196420375,0.8377882599580713,6,716,2179,,,,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-10-SNN-targeted-benign,0.05,3,0.8715932914046122,0.8712083997465693,0.5773060796645703,0.5093418367331634,0.2942872117400419,0.18035796236805873,0.8377882599580713,6,716,2179,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-20-SNN-targeted-benign,0.05,3,0.8715932914046122,0.8712083997465693,0.5759958071278826,0.5069965742683836,0.2955974842767296,0.18357044515832951,0.8377882599580713,6,716,2179,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,4,XGBoost,BBA-targeted-benign,0.05,3,0.8715932914046122,0.8712083997465693,0.43448637316561844,0.37458327142270004,0.4371069182389937,0.765488756310234,0.8377882599580713,6,716,2179,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,4,XGBoost,DBA-style-targeted-benign,0.05,3,0.8715932914046122,0.8712083997465693,0.7387316561844863,0.7313182738838797,0.13286163522012584,0.23267553923818265,0.8377882599580713,6,716,2179,,,,,,,160.0
multi_targeted_non_malicious,4,XGBoost,FGSM-SNN-targeted-benign,0.1,3,0.8715932914046122,0.8712083997465693,0.5220125786163522,0.4484216610206973,0.34958071278826,0.21982560807709958,0.8377882599580713,6,716,2179,,,,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-10-SNN-targeted-benign,0.1,3,0.8715932914046122,0.8712083997465693,0.5576519916142557,0.4723520937486994,0.31394129979035645,0.2179899036255163,0.8377882599580713,6,716,2179,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-20-SNN-targeted-benign,0.1,3,0.8715932914046122,0.8712083997465693,0.5610587002096437,0.4748147944094972,0.3105345911949685,0.20927030748049563,0.8377882599580713,6,716,2179,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,4,XGBoost,BBA-targeted-benign,0.1,3,0.8715932914046122,0.8712083997465693,0.3611111111111111,0.269676086970242,0.5104821802935011,0.8939880679210647,0.8377882599580713,6,716,2179,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,4,XGBoost,DBA-style-targeted-benign,0.1,3,0.8715932914046122,0.8712083997465693,0.7358490566037735,0.728152434298598,0.13574423480083864,0.2377237264800367,0.8377882599580713,6,716,2179,,,,,,,160.0
multi_targeted_non_malicious,4,XGBoost,FGSM-SNN-targeted-benign,0.2,3,0.8715932914046122,0.8712083997465693,0.4973794549266247,0.42669954751476924,0.37421383647798745,0.18953648462597522,0.8377882599580713,6,716,2179,,,,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-10-SNN-targeted-benign,0.2,3,0.8715932914046122,0.8712083997465693,0.5309224318658281,0.45316661078669085,0.34067085953878407,0.2817806333180358,0.8377882599580713,6,716,2179,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-20-SNN-targeted-benign,0.2,3,0.8715932914046122,0.8712083997465693,0.5267295597484277,0.44942348633061513,0.34486373165618445,0.27535566773749426,0.8377882599580713,6,716,2179,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,4,XGBoost,BBA-targeted-benign,0.2,3,0.8715932914046122,0.8712083997465693,0.3275681341719078,0.21270231244320018,0.5440251572327044,0.9527306103717301,0.8377882599580713,6,716,2179,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,4,XGBoost,DBA-style-targeted-benign,0.2,3,0.8715932914046122,0.8712083997465693,0.735062893081761,0.7273475278742765,0.1365303983228512,0.2391005048187242,0.8377882599580713,6,716,2179,,,,,,,160.0
multi_targeted_non_malicious,4,XGBoost,FGSM-SNN-targeted-benign,0.3,3,0.8715932914046122,0.8712083997465693,0.4520440251572327,0.3934518807321429,0.4195492662473795,0.1913721890775585,0.8377882599580713,6,716,2179,,,,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-10-SNN-targeted-benign,0.3,3,0.8715932914046122,0.8712083997465693,0.504979035639413,0.4298332479437865,0.3666142557651991,0.2680128499311611,0.8377882599580713,6,716,2179,10.0,8.0,0.0375,,,,
multi_targeted_non_malicious,4,XGBoost,PGD-20-SNN-targeted-benign,0.3,3,0.8715932914046122,0.8712083997465693,0.49842767295597484,0.42460399813830574,0.3731656184486373,0.2836163377696191,0.8377882599580713,6,716,2179,20.0,15.5,0.01935483870967742,,,,
multi_targeted_non_malicious,4,XGBoost,BBA-targeted-benign,0.3,3,0.8715932914046122,0.8712083997465693,0.3330712788259958,0.22184075158901603,0.5385220125786163,0.9430931620009179,0.8377882599580713,6,716,2179,,,,170.0,170.0,165.0,
multi_targeted_non_malicious,4,XGBoost,DBA-style-targeted-benign,0.3,3,0.8715932914046122,0.8712083997465693,0.7348008385744235,0.7271354649608145,0.1367924528301887,0.23955943093162002,0.8377882599580713,6,716,2179,,,,,,,160.0
multi_targeted_non_malicious,4,LightGBM,FGSM-SNN-targeted-benign,0.05,3,0.8770964360587002,0.876818539423808,0.5862159329140462,0.5250577016681075,0.2908805031446541,0.15990888382687926,0.8380503144654088,6,716,2195,,,,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-10-SNN-targeted-benign,0.05,3,0.8770964360587002,0.876818539423808,0.5919811320754716,0.5303824798424921,0.2851153039832286,0.18359908883826878,0.8380503144654088,6,716,2195,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-20-SNN-targeted-benign,0.05,3,0.8770964360587002,0.876818539423808,0.5833333333333334,0.5117664163409343,0.2937631027253669,0.1703872437357631,0.8380503144654088,6,716,2195,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,4,LightGBM,BBA-targeted-benign,0.05,3,0.8770964360587002,0.876818539423808,0.35927672955974843,0.26374869352717617,0.5178197064989518,0.9002277904328019,0.8380503144654088,6,716,2195,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,4,LightGBM,DBA-style-targeted-benign,0.05,3,0.8770964360587002,0.876818539423808,0.6042976939203354,0.5833234325226418,0.27279874213836486,0.47425968109339406,0.8380503144654088,6,716,2195,,,,,,,35.0
multi_targeted_non_malicious,4,LightGBM,FGSM-SNN-targeted-benign,0.1,3,0.8770964360587002,0.876818539423808,0.5631551362683438,0.4883535229909092,0.31394129979035645,0.04965831435079727,0.8380503144654088,6,716,2195,,,,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-10-SNN-targeted-benign,0.1,3,0.8770964360587002,0.876818539423808,0.5728511530398323,0.4855442647541032,0.304245283018868,0.08929384965831436,0.8380503144654088,6,716,2195,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-20-SNN-targeted-benign,0.1,3,0.8770964360587002,0.876818539423808,0.5683962264150944,0.47887897888844694,0.3087002096436059,0.07972665148063782,0.8380503144654088,6,716,2195,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,4,LightGBM,BBA-targeted-benign,0.1,3,0.8770964360587002,0.876818539423808,0.32678197064989517,0.20780085712184618,0.550314465408805,0.9567198177676538,0.8380503144654088,6,716,2195,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,4,LightGBM,DBA-style-targeted-benign,0.1,3,0.8770964360587002,0.876818539423808,0.5993186582809225,0.5777834843477648,0.2777777777777778,0.48291571753986334,0.8380503144654088,6,716,2195,,,,,,,35.0
multi_targeted_non_malicious,4,LightGBM,FGSM-SNN-targeted-benign,0.2,3,0.8770964360587002,0.876818539423808,0.5639412997903563,0.47936048819747384,0.3131551362683439,0.02232346241457859,0.8380503144654088,6,716,2195,,,,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-10-SNN-targeted-benign,0.2,3,0.8770964360587002,0.876818539423808,0.5728511530398323,0.49239575182547657,0.304245283018868,0.03599088838268793,0.8380503144654088,6,716,2195,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-20-SNN-targeted-benign,0.2,3,0.8770964360587002,0.876818539423808,0.5749475890985325,0.4921616448845187,0.30214884696016775,0.06697038724373576,0.8380503144654088,6,716,2195,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,4,LightGBM,BBA-targeted-benign,0.2,3,0.8770964360587002,0.876818539423808,0.3165618448637317,0.1898516063272349,0.5605345911949686,0.9744874715261959,0.8380503144654088,6,716,2195,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,4,LightGBM,DBA-style-targeted-benign,0.2,3,0.8770964360587002,0.876818539423808,0.6016771488469602,0.5817595749920818,0.27541928721174,0.4788154897494305,0.8380503144654088,6,716,2195,,,,,,,35.0
multi_targeted_non_malicious,4,LightGBM,FGSM-SNN-targeted-benign,0.3,3,0.8770964360587002,0.876818539423808,0.55083857442348,0.4749702003297957,0.3262578616352202,0.023234624145785875,0.8380503144654088,6,716,2195,,,,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-10-SNN-targeted-benign,0.3,3,0.8770964360587002,0.876818539423808,0.5621069182389937,0.4913339142694318,0.3149895178197065,0.02824601366742597,0.8380503144654088,6,716,2195,10.0,3.0,0.1,,,,
multi_targeted_non_malicious,4,LightGBM,PGD-20-SNN-targeted-benign,0.3,3,0.8770964360587002,0.876818539423808,0.5723270440251572,0.48805452505752445,0.30476939203354303,0.0774487471526196,0.8380503144654088,6,716,2195,20.0,17.0,0.01764705882352941,,,,
multi_targeted_non_malicious,4,LightGBM,BBA-targeted-benign,0.3,3,0.8770964360587002,0.876818539423808,0.3199685534591195,0.19591631513324725,0.5571278825995807,0.9685649202733485,0.8380503144654088,6,716,2195,,,,200.0,130.0,120.0,
multi_targeted_non_malicious,4,LightGBM,DBA-style-targeted-benign,0.3,3,0.8770964360587002,0.876818539423808,0.5969601677148847,0.5767105516502414,0.28013626834381555,0.48701594533029613,0.8380503144654088,6,716,2195,,,,,,,35.0
